ObjectId,Country,Measure,Date,Value
584,World,Nino,D08/21/1993,-18.83
585,World,North Pacific,D08/21/1993,48.09
586,World,North Sea,D08/21/1993,2.81
587,World,Pacific Ocean,D08/21/1993,-4.28
588,World,Persian Gulf,D08/21/1993,-61.57
589,World,Sea Japan,D08/21/1993,-23.55
590,World,Sea Okhotsk,D08/21/1993,-8.99
591,World,South China,D08/21/1993,-63.3
592,World,Southern Ocean,D08/21/1993,-38.63
593,World,Tropics,D08/21/1993,-13.34
594,World,World,D08/21/1993,-13.15
595,World,Adriatic Sea,D08/22/1993,-12.11
596,World,Arabian Sea,D08/22/1993,-52.26
597,World,Atlantic Ocean,D08/22/1993,-13.21
598,World,Caribbean Sea,D08/22/1993,12.52
599,World,North Atlantic,D08/22/1993,23.87
600,World,Yellow Sea,D08/22/1993,10.79
601,World,Baltic Sea,D08/30/1993,116.95
602,World,Andaman Sea,D08/31/1993,49.36
603,World,Arabian Sea,D08/31/1993,-31.86
604,World,Atlantic Ocean,D08/31/1993,-12.41
605,World,Bay Bengal,D08/31/1993,26.27
606,World,Bering Sea,D08/31/1993,38.25
607,World,Gulf Mexico,D08/31/1993,27.85
608,World,Indian Ocean,D08/31/1993,-10.63
609,World,Indonesian,D08/31/1993,-137.29
610,World,Mediterranean,D08/31/1993,49.42
611,World,Nino,D08/31/1993,-5.13
612,World,North Pacific,D08/31/1993,42.79
613,World,North Sea,D08/31/1993,27.81
614,World,Pacific Ocean,D08/31/1993,-2.78
615,World,Persian Gulf,D08/31/1993,35.73
616,World,Sea Japan,D08/31/1993,-30.45
617,World,Sea Okhotsk,D08/31/1993,11.51
618,World,South China,D08/31/1993,-38.1
619,World,Southern Ocean,D08/31/1993,-34.63
620,World,Tropics,D08/31/1993,-6.54
621,World,World,D08/31/1993,-8.05
622,World,Adriatic Sea,D09/01/1993,-11.91
623,World,Caribbean Sea,D09/01/1993,11.52
624,World,North Atlantic,D09/01/1993,23.07
625,World,Yellow Sea,D09/01/1993,14.49
626,World,Baltic Sea,D09/09/1993,-14.85
627,World,Andaman Sea,D09/10/1993,61.26
628,World,Arabian Sea,D09/10/1993,-43.36
629,World,Atlantic Ocean,D09/10/1993,-6.71
630,World,Bay Bengal,D09/10/1993,3.87
631,World,Bering Sea,D09/10/1993,18.65
632,World,Gulf Mexico,D09/10/1993,30.35
633,World,Indian Ocean,D09/10/1993,-11.23
634,World,Indonesian,D09/10/1993,-129.39
635,World,Mediterranean,D09/10/1993,45.42
636,World,Nino,D09/10/1993,-1.43
637,World,North Atlantic,D09/10/1993,27.07
638,World,North Pacific,D09/10/1993,26.99
639,World,North Sea,D09/10/1993,-41.99
640,World,Pacific Ocean,D09/10/1993,-5.78
641,World,Persian Gulf,D09/10/1993,7.83
642,World,Sea Japan,D09/10/1993,-15.25
643,World,Sea Okhotsk,D09/10/1993,-13.99
644,World,South China,D09/10/1993,-43.6
645,World,Southern Ocean,D09/10/1993,-27.73
646,World,Tropics,D09/10/1993,-8.54
647,World,World,D09/10/1993,-8.75
648,World,Adriatic Sea,D09/11/1993,-32.11
649,World,Caribbean Sea,D09/11/1993,17.22
650,World,Yellow Sea,D09/11/1993,67.89
651,World,Andaman Sea,D09/19/1993,-5.34
652,World,Baltic Sea,D09/19/1993,-130.45
653,World,Bay Bengal,D09/19/1993,-3.53
654,World,North Sea,D09/19/1993,-21.79
655,World,Arabian Sea,D09/20/1993,-56.96
656,World,Atlantic Ocean,D09/20/1993,-0.41
657,World,Bering Sea,D09/20/1993,10.55
658,World,Caribbean Sea,D09/20/1993,28.42
659,World,Gulf Mexico,D09/20/1993,68.65
660,World,Indian Ocean,D09/20/1993,-27.83
661,World,Indonesian,D09/20/1993,-142.59
662,World,Mediterranean,D09/20/1993,78.62
663,World,Nino,D09/20/1993,-9.13
664,World,North Atlantic,D09/20/1993,35.07
665,World,North Pacific,D09/20/1993,23.99
666,World,Pacific Ocean,D09/20/1993,-13.18
667,World,Persian Gulf,D09/20/1993,25.73
668,World,Sea Japan,D09/20/1993,-4.65
669,World,Sea Okhotsk,D09/20/1993,-14.19
670,World,South China,D09/20/1993,-52
671,World,Southern Ocean,D09/20/1993,-32.53
672,World,Tropics,D09/20/1993,-16.54
673,World,World,D09/20/1993,-13.85
674,World,Yellow Sea,D09/20/1993,9.79
675,World,Adriatic Sea,D09/21/1993,7.39
676,World,Baltic Sea,D09/29/1993,-207.75
677,World,Andaman Sea,D09/30/1993,-15.04
678,World,Arabian Sea,D09/30/1993,-47.76
679,World,Atlantic Ocean,D09/30/1993,-2.51
680,World,Bay Bengal,D09/30/1993,-15.53
681,World,Bering Sea,D09/30/1993,0.45
682,World,Caribbean Sea,D09/30/1993,32.32
683,World,Gulf Mexico,D09/30/1993,78.55
684,World,Indian Ocean,D09/30/1993,-32.63
685,World,Indonesian,D09/30/1993,-137.09
686,World,Mediterranean,D09/30/1993,52.02
687,World,Nino,D09/30/1993,-7.63
688,World,North Atlantic,D09/30/1993,37.67
689,World,North Pacific,D09/30/1993,45.39
690,World,North Sea,D09/30/1993,-91.19
691,World,Pacific Ocean,D09/30/1993,-10.88
692,World,Persian Gulf,D09/30/1993,-6.37
693,World,Sea Japan,D09/30/1993,61.75
694,World,Sea Okhotsk,D09/30/1993,5.21
695,World,South China,D09/30/1993,-20.5
696,World,Southern Ocean,D09/30/1993,-38.23
697,World,Tropics,D09/30/1993,-15.04
698,World,World,D09/30/1993,-13.25
699,World,Adriatic Sea,D10/01/1993,5.99
700,World,Yellow Sea,D10/01/1993,81.79
701,World,Baltic Sea,D10/09/1993,-381.95
702,World,North Sea,D10/09/1993,-105.49
703,World,Andaman Sea,D10/10/1993,3.06
704,World,Arabian Sea,D10/10/1993,-49.36
705,World,Atlantic Ocean,D10/10/1993,3.29
706,World,Bay Bengal,D10/10/1993,-26.83
707,World,Bering Sea,D10/10/1993,11.75
708,World,Caribbean Sea,D10/10/1993,37.12
709,World,Gulf Mexico,D10/10/1993,66.15
710,World,Indian Ocean,D10/10/1993,-26.43
711,World,Indonesian,D10/10/1993,-112.59
712,World,Mediterranean,D10/10/1993,105.42
713,World,Nino,D10/10/1993,4.87
714,World,North Atlantic,D10/10/1993,41.77
715,World,North Pacific,D10/10/1993,42.39
716,World,Pacific Ocean,D10/10/1993,-7.68
717,World,Persian Gulf,D10/10/1993,34.73
718,World,Sea Japan,D10/10/1993,69.25
719,World,Sea Okhotsk,D10/10/1993,-17.09
720,World,South China,D10/10/1993,41.3
721,World,Southern Ocean,D10/10/1993,-38.53
722,World,Tropics,D10/10/1993,-5.94
723,World,World,D10/10/1993,-7.75
724,World,Adriatic Sea,D10/11/1993,82.79
725,World,Yellow Sea,D10/11/1993,112.19
726,World,Baltic Sea,D10/19/1993,-122.85
727,World,North Sea,D10/19/1993,95.51
728,World,Sea Okhotsk,D10/19/1993,-31.99
729,World,Andaman Sea,D10/20/1993,59.76
730,World,Arabian Sea,D10/20/1993,-56.56
731,World,Atlantic Ocean,D10/20/1993,-0.71
732,World,Bay Bengal,D10/20/1993,-13.93
733,World,Bering Sea,D10/20/1993,14.65
734,World,Caribbean Sea,D10/20/1993,38.82
735,World,Gulf Mexico,D10/20/1993,72.75
736,World,Indian Ocean,D10/20/1993,-26.43
737,World,Indonesian,D10/20/1993,-90.39
738,World,Mediterranean,D10/20/1993,101.02
739,World,Nino,D10/20/1993,8.47
740,World,North Atlantic,D10/20/1993,34.37
741,World,North Pacific,D10/20/1993,45.79
742,World,Pacific Ocean,D10/20/1993,-7.28
743,World,Persian Gulf,D10/20/1993,53.53
744,World,Sea Japan,D10/20/1993,80.05
745,World,South China,D10/20/1993,17.6
746,World,Southern Ocean,D10/20/1993,-39.13
747,World,Tropics,D10/20/1993,-6.94
748,World,World,D10/20/1993,-8.05
749,World,Yellow Sea,D10/20/1993,32.99
750,World,Adriatic Sea,D10/21/1993,55.19
751,World,Andaman Sea,D11/08/1993,-0.04
752,World,Baltic Sea,D11/08/1993,-176.25
753,World,Bay Bengal,D11/08/1993,23.37
754,World,North Sea,D11/08/1993,26.11
755,World,Persian Gulf,D11/08/1993,68.73
756,World,Sea Japan,D11/08/1993,-5.15
757,World,Sea Okhotsk,D11/08/1993,-10.29
758,World,South China,D11/08/1993,18.7
759,World,Arabian Sea,D11/09/1993,-17.36
760,World,Atlantic Ocean,D11/09/1993,9.99
761,World,Bering Sea,D11/09/1993,20.15
762,World,Caribbean Sea,D11/09/1993,47.82
763,World,Gulf Mexico,D11/09/1993,65.55
764,World,Indian Ocean,D11/09/1993,-2.33
765,World,Indonesian,D11/09/1993,-74.49
766,World,Mediterranean,D11/09/1993,81.32
767,World,Nino,D11/09/1993,9.77
768,World,North Atlantic,D11/09/1993,35.97
769,World,North Pacific,D11/09/1993,23.89
770,World,Pacific Ocean,D11/09/1993,-15.38
771,World,Southern Ocean,D11/09/1993,-21.93
772,World,Tropics,D11/09/1993,-5.64
773,World,World,D11/09/1993,-5.15
774,World,Yellow Sea,D11/09/1993,18.99
775,World,Adriatic Sea,D11/10/1993,97.89
776,World,Andaman Sea,D11/18/1993,106.96
777,World,Baltic Sea,D11/18/1993,-91.45
778,World,Mediterranean,D11/18/1993,-23.88
779,World,North Sea,D11/18/1993,91.71
780,World,Sea Japan,D11/18/1993,35.95
781,World,Sea Okhotsk,D11/18/1993,-31.59
782,World,South China,D11/18/1993,-3
783,World,Arabian Sea,D11/19/1993,-34.56
784,World,Atlantic Ocean,D11/19/1993,2.29
785,World,Bay Bengal,D11/19/1993,8.27
786,World,Bering Sea,D11/19/1993,-6.55
787,World,Caribbean Sea,D11/19/1993,20.12
788,World,Gulf Mexico,D11/19/1993,24.25
789,World,Indian Ocean,D11/19/1993,-16.03
790,World,Indonesian,D11/19/1993,-56.29
791,World,Nino,D11/19/1993,4.47
792,World,North Atlantic,D11/19/1993,18.47
793,World,North Pacific,D11/19/1993,17.79
794,World,Pacific Ocean,D11/19/1993,-17.48
795,World,Persian Gulf,D11/19/1993,90.33
796,World,Southern Ocean,D11/19/1993,-28.53
797,World,Tropics,D11/19/1993,-9.84
798,World,World,D11/19/1993,-11.75
799,World,Yellow Sea,D11/19/1993,6.79
800,World,Adriatic Sea,D11/20/1993,-69.11
801,World,Andaman Sea,D11/28/1993,111.16
802,World,Baltic Sea,D11/28/1993,-216.05
803,World,Bay Bengal,D11/28/1993,8.17
804,World,Gulf Mexico,D11/28/1993,10.25
805,World,Mediterranean,D11/28/1993,-9.38
806,World,North Sea,D11/28/1993,2.11
807,World,Sea Japan,D11/28/1993,-70.05
808,World,Sea Okhotsk,D11/28/1993,-70.19
809,World,South China,D11/28/1993,19.6
810,World,Arabian Sea,D11/29/1993,-65.16
811,World,Atlantic Ocean,D11/29/1993,0.29
812,World,Bering Sea,D11/29/1993,-53.65
813,World,Caribbean Sea,D11/29/1993,5.22
814,World,Indian Ocean,D11/29/1993,-35.83
815,World,Indonesian,D11/29/1993,-51.39
816,World,Nino,D11/29/1993,-1.03
817,World,North Atlantic,D11/29/1993,21.27
818,World,North Pacific,D11/29/1993,3.29
819,World,Pacific Ocean,D11/29/1993,-9.78
820,World,Persian Gulf,D11/29/1993,-27.67
821,World,Southern Ocean,D11/29/1993,-24.13
822,World,Tropics,D11/29/1993,-13.14
823,World,World,D11/29/1993,-13.35
824,World,Yellow Sea,D11/29/1993,-73.41
825,World,Adriatic Sea,D11/30/1993,21.29
826,World,Andaman Sea,D12/08/1993,25.46
827,World,Arabian Sea,D12/08/1993,-55.16
828,World,Baltic Sea,D12/08/1993,-306.05
829,World,Bay Bengal,D12/08/1993,-7.93
830,World,Bering Sea,D12/08/1993,-54.65
831,World,Gulf Mexico,D12/08/1993,12.05
832,World,Indian Ocean,D12/08/1993,-28.53
833,World,Mediterranean,D12/08/1993,19.72
834,World,Nino,D12/08/1993,-6.93
835,World,North Pacific,D12/08/1993,13.49
836,World,North Sea,D12/08/1993,-19.29
837,World,Pacific Ocean,D12/08/1993,-9.68
838,World,Persian Gulf,D12/08/1993,47.93
839,World,Sea Japan,D12/08/1993,-47.95
840,World,Sea Okhotsk,D12/08/1993,-60.39
841,World,South China,D12/08/1993,21.3
842,World,Southern Ocean,D12/08/1993,-17.13
843,World,Tropics,D12/08/1993,-14.84
844,World,World,D12/08/1993,-12.15
845,World,Adriatic Sea,D12/09/1993,49.29
846,World,Atlantic Ocean,D12/09/1993,-0.41
847,World,Caribbean Sea,D12/09/1993,8.22
848,World,Indonesian,D12/09/1993,-43.09
849,World,North Atlantic,D12/09/1993,13.47
850,World,Yellow Sea,D12/09/1993,-87.51
851,World,Baltic Sea,D12/17/1993,-212.85
852,World,Andaman Sea,D12/18/1993,18.86
853,World,Arabian Sea,D12/18/1993,-31.66
854,World,Atlantic Ocean,D12/18/1993,-3.81
855,World,Bay Bengal,D12/18/1993,24.97
856,World,Bering Sea,D12/18/1993,-25.05
857,World,Gulf Mexico,D12/18/1993,-5.05
858,World,Indian Ocean,D12/18/1993,-17.13
859,World,Indonesian,D12/18/1993,4.91
860,World,Mediterranean,D12/18/1993,4.72
861,World,Nino,D12/18/1993,-1.13
862,World,North Pacific,D12/18/1993,13.99
863,World,North Sea,D12/18/1993,-83.49
864,World,Pacific Ocean,D12/18/1993,-3.48
865,World,Persian Gulf,D12/18/1993,69.83
866,World,Sea Japan,D12/18/1993,-34.85
867,World,Sea Okhotsk,D12/18/1993,-0.79
868,World,South China,D12/18/1993,89.8
869,World,Southern Ocean,D12/18/1993,-8.23
870,World,Tropics,D12/18/1993,-6.44
871,World,World,D12/18/1993,-5.85
872,World,Adriatic Sea,D12/19/1993,4.99
873,World,Caribbean Sea,D12/19/1993,1.42
874,World,North Atlantic,D12/19/1993,0.07
875,World,Yellow Sea,D12/19/1993,-86.61
876,World,Baltic Sea,D12/27/1993,7.75
877,World,Andaman Sea,D12/28/1993,57.06
878,World,Arabian Sea,D12/28/1993,-16.86
879,World,Atlantic Ocean,D12/28/1993,-1.31
880,World,Bay Bengal,D12/28/1993,38.47
881,World,Bering Sea,D12/28/1993,8.35
882,World,Gulf Mexico,D12/28/1993,-34.85
883,World,Indian Ocean,D12/28/1993,-13.93
884,World,Indonesian,D12/28/1993,28.41
885,World,Mediterranean,D12/28/1993,0.82
886,World,Nino,D12/28/1993,-1.33
887,World,North Atlantic,D12/28/1993,2.47
888,World,North Pacific,D12/28/1993,2.79
889,World,North Sea,D12/28/1993,-70.19
890,World,Pacific Ocean,D12/28/1993,-6.68
891,World,Sea Japan,D12/28/1993,-14.05
892,World,Sea Okhotsk,D12/28/1993,6.21
893,World,South China,D12/28/1993,64.3
894,World,Southern Ocean,D12/28/1993,-6.83
895,World,Tropics,D12/28/1993,-5.54
896,World,World,D12/28/1993,-5.25
897,World,Adriatic Sea,D12/29/1993,9.79
898,World,Caribbean Sea,D12/29/1993,0.92
899,World,Persian Gulf,D12/29/1993,71.23
900,World,Yellow Sea,D12/29/1993,-66.51
901,World,Baltic Sea,D01/06/1994,-106.65
902,World,Sea Okhotsk,D01/06/1994,-1.29
903,World,Andaman Sea,D01/07/1994,-1.44
904,World,Arabian Sea,D01/07/1994,3.84
905,World,Atlantic Ocean,D01/07/1994,-13.81
906,World,Bay Bengal,D01/07/1994,35.27
907,World,Bering Sea,D01/07/1994,6.35
908,World,Gulf Mexico,D01/07/1994,-50.75
909,World,Indian Ocean,D01/07/1994,-19.93
910,World,Indonesian,D01/07/1994,5.91
911,World,Mediterranean,D01/07/1994,28.02
912,World,Nino,D01/07/1994,-14.13
913,World,North Atlantic,D01/07/1994,-22.73
914,World,North Pacific,D01/07/1994,-15.61
915,World,North Sea,D01/07/1994,-126.89
916,World,Pacific Ocean,D01/07/1994,-15.88
917,World,Persian Gulf,D01/07/1994,1.03
918,World,Sea Japan,D01/07/1994,-35.75
919,World,South China,D01/07/1994,-31.4
920,World,Southern Ocean,D01/07/1994,-15.93
921,World,Tropics,D01/07/1994,-14.94
922,World,World,D01/07/1994,-15.15
923,World,Adriatic Sea,D01/08/1994,50.69
924,World,Caribbean Sea,D01/08/1994,-2.98
925,World,Yellow Sea,D01/08/1994,-56.81
926,World,Baltic Sea,D01/16/1994,-113.15
927,World,Sea Okhotsk,D01/16/1994,-23.39
928,World,Andaman Sea,D01/17/1994,-55.54
929,World,Arabian Sea,D01/17/1994,8.84
930,World,Atlantic Ocean,D01/17/1994,-21.01
931,World,Bay Bengal,D01/17/1994,29.27
932,World,Bering Sea,D01/17/1994,-22.65
933,World,Caribbean Sea,D01/17/1994,-18.98
934,World,Gulf Mexico,D01/17/1994,-63.55
935,World,Indian Ocean,D01/17/1994,-15.33
936,World,Indonesian,D01/17/1994,-0.79
937,World,Mediterranean,D01/17/1994,-5.38
938,World,Nino,D01/17/1994,-13.73
939,World,North Atlantic,D01/17/1994,-31.83
940,World,North Pacific,D01/17/1994,-28.61
941,World,North Sea,D01/17/1994,-29.79
942,World,Pacific Ocean,D01/17/1994,-15.68
943,World,Persian Gulf,D01/17/1994,89.53
944,World,Sea Japan,D01/17/1994,7.95
945,World,South China,D01/17/1994,-8.2
946,World,Southern Ocean,D01/17/1994,-13.63
947,World,Tropics,D01/17/1994,-14.14
948,World,World,D01/17/1994,-16.15
949,World,Yellow Sea,D01/17/1994,-36.81
950,World,Adriatic Sea,D01/18/1994,12.39
951,World,Baltic Sea,D01/26/1994,70.65
952,World,North Sea,D01/26/1994,54.81
953,World,Sea Okhotsk,D01/26/1994,-37.79
954,World,Andaman Sea,D01/27/1994,-64.54
955,World,Arabian Sea,D01/27/1994,8.14
956,World,Atlantic Ocean,D01/27/1994,-31.21
957,World,Bay Bengal,D01/27/1994,17.77
958,World,Bering Sea,D01/27/1994,-34.05
959,World,Caribbean Sea,D01/27/1994,-33.28
960,World,Gulf Mexico,D01/27/1994,-92.55
961,World,Indian Ocean,D01/27/1994,-8.03
962,World,Indonesian,D01/27/1994,19.51
963,World,Mediterranean,D01/27/1994,-138.28
964,World,Nino,D01/27/1994,-21.43
965,World,North Atlantic,D01/27/1994,-48.53
966,World,North Pacific,D01/27/1994,-38.31
967,World,Pacific Ocean,D01/27/1994,-15.68
968,World,Persian Gulf,D01/27/1994,47.23
969,World,Sea Japan,D01/27/1994,-33.85
970,World,South China,D01/27/1994,7.3
971,World,Southern Ocean,D01/27/1994,-5.83
972,World,Tropics,D01/27/1994,-17.84
973,World,World,D01/27/1994,-18.55
974,World,Yellow Sea,D01/27/1994,-101.01
975,World,Adriatic Sea,D01/28/1994,-146.81
976,World,Baltic Sea,D02/04/1994,255.25
977,World,Andaman Sea,D02/05/1994,-61.54
978,World,North Sea,D02/05/1994,-145.89
979,World,Persian Gulf,D02/05/1994,-39.77
980,World,Sea Okhotsk,D02/05/1994,-49.39
981,World,Arabian Sea,D02/06/1994,-4.86
982,World,Atlantic Ocean,D02/06/1994,-24.51
983,World,Bay Bengal,D02/06/1994,12.57
984,World,Bering Sea,D02/06/1994,-6.35
985,World,Caribbean Sea,D02/06/1994,-26.18
986,World,Gulf Mexico,D02/06/1994,-73.85
987,World,Indian Ocean,D02/06/1994,-10.83
988,World,Indonesian,D02/06/1994,-7.89
989,World,Mediterranean,D02/06/1994,-110.78
990,World,Nino,D02/06/1994,-33.43
991,World,North Atlantic,D02/06/1994,-47.73
992,World,North Pacific,D02/06/1994,-48.61
993,World,Pacific Ocean,D02/06/1994,-19.88
994,World,Sea Japan,D02/06/1994,-88.65
995,World,South China,D02/06/1994,-56.1
996,World,Southern Ocean,D02/06/1994,-0.53
997,World,Tropics,D02/06/1994,-23.44
998,World,World,D02/06/1994,-20.85
999,World,Yellow Sea,D02/06/1994,-154.41
1000,World,Adriatic Sea,D02/07/1994,-79.61
1001,World,Andaman Sea,D02/15/1994,-88.14
1002,World,Baltic Sea,D02/15/1994,-2.45
1003,World,Bay Bengal,D02/15/1994,15.47
1004,World,Mediterranean,D02/15/1994,-13.48
1005,World,North Sea,D02/15/1994,-143.89
1006,World,Arabian Sea,D02/16/1994,1.24
1007,World,Atlantic Ocean,D02/16/1994,-24.11
1008,World,Bering Sea,D02/16/1994,-33.65
1009,World,Caribbean Sea,D02/16/1994,-30.08
1010,World,Gulf Mexico,D02/16/1994,-47.65
1011,World,Indian Ocean,D02/16/1994,-9.23
1012,World,Indonesian,D02/16/1994,20.81
1013,World,Nino,D02/16/1994,-38.73
1014,World,North Atlantic,D02/16/1994,-52.63
1015,World,North Pacific,D02/16/1994,-38.11
1016,World,Pacific Ocean,D02/16/1994,-20.18
1017,World,Persian Gulf,D02/16/1994,-90.07
1018,World,Sea Japan,D02/16/1994,-76.15
1019,World,Sea Okhotsk,D02/16/1994,-30.19
1020,World,South China,D02/16/1994,-72.4
1021,World,Southern Ocean,D02/16/1994,4.57
1022,World,Tropics,D02/16/1994,-25.14
1023,World,World,D02/16/1994,-19.75
1024,World,Yellow Sea,D02/16/1994,-110.21
1025,World,Adriatic Sea,D02/17/1994,34.79
1026,World,Andaman Sea,D02/25/1994,-109.54
1027,World,Baltic Sea,D02/25/1994,-249.65
1028,World,Bay Bengal,D02/25/1994,0.67
1029,World,Mediterranean,D02/25/1994,-40.58
1030,World,North Sea,D02/25/1994,-125.09
1031,World,Sea Okhotsk,D02/25/1994,-7.19
1032,World,South China,D02/25/1994,-36.5
1033,World,Arabian Sea,D02/26/1994,19.04
1034,World,Atlantic Ocean,D02/26/1994,-9.11
1035,World,Bering Sea,D02/26/1994,-17.65
1036,World,Caribbean Sea,D02/26/1994,-29.78
1037,World,Gulf Mexico,D02/26/1994,-39.25
1038,World,Indian Ocean,D02/26/1994,-9.73
1039,World,Indonesian,D02/26/1994,51.81
1040,World,Nino,D02/26/1994,-33.33
1041,World,North Atlantic,D02/26/1994,-54.83
1042,World,North Pacific,D02/26/1994,-45.01
1043,World,Pacific Ocean,D02/26/1994,-16.78
1044,World,Persian Gulf,D02/26/1994,-67.47
1045,World,Sea Japan,D02/26/1994,-75.75
1046,World,Southern Ocean,D02/26/1994,12.07
1047,World,Tropics,D02/26/1994,-17.04
1048,World,World,D02/26/1994,-13.75
1049,World,Yellow Sea,D02/26/1994,-87.31
1050,World,Adriatic Sea,D02/27/1994,-19.31
1051,World,Andaman Sea,D03/07/1994,-81.54
1052,World,Baltic Sea,D03/07/1994,-350.45
1053,World,Bay Bengal,D03/07/1994,-8.63
1054,World,Bering Sea,D03/07/1994,-12.65
1055,World,Gulf Mexico,D03/07/1994,-84.05
1056,World,Indian Ocean,D03/07/1994,-6.83
1057,World,Indonesian,D03/07/1994,33.41
1058,World,Mediterranean,D03/07/1994,-107.78
1059,World,Nino,D03/07/1994,-25.93
1060,World,North Pacific,D03/07/1994,-47.81
1061,World,North Sea,D03/07/1994,-33.99
1062,World,Persian Gulf,D03/07/1994,12.03
1063,World,Sea Japan,D03/07/1994,-67.25
1064,World,South China,D03/07/1994,-31.4
1065,World,Southern Ocean,D03/07/1994,15.07
1066,World,Adriatic Sea,D03/08/1994,-135.41
1067,World,Arabian Sea,D03/08/1994,12.74
1068,World,Atlantic Ocean,D03/08/1994,-18.61
1069,World,Caribbean Sea,D03/08/1994,-46.08
1070,World,North Atlantic,D03/08/1994,-64.03
1071,World,Pacific Ocean,D03/08/1994,-10.28
1072,World,Sea Okhotsk,D03/08/1994,-12.19
1073,World,Tropics,D03/08/1994,-14.24
1074,World,World,D03/08/1994,-13.25
1075,World,Yellow Sea,D03/08/1994,-90.61
1076,World,Baltic Sea,D03/26/1994,51.85
1077,World,Sea Okhotsk,D03/26/1994,-46.29
1078,World,Andaman Sea,D03/27/1994,-85.74
1079,World,Arabian Sea,D03/27/1994,23.74
1080,World,Atlantic Ocean,D03/27/1994,-29.01
1081,World,Bay Bengal,D03/27/1994,-3.93
1082,World,Gulf Mexico,D03/27/1994,-95.95
1083,World,Indian Ocean,D03/27/1994,-3.73
1084,World,Indonesian,D03/27/1994,25.21
1085,World,Mediterranean,D03/27/1994,-150.58
1086,World,Nino,D03/27/1994,-23.63
1087,World,North Pacific,D03/27/1994,-65.31
1088,World,North Sea,D03/27/1994,-92.59
